ticker,feature,first_date,last_date,n_obs,pct_missing,longest_null_streak
AARTIIND.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AARTIIND.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AARTIIND.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
AARTIIND.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
AARTIIND.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AARTIIND.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
AARTIIND.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ABB.NS,rev_growth_yoy,2022-05-31,2026-04-17,1013,72.8,2718
ABB.NS,profit_growth_yoy,2022-05-31,2026-04-17,1013,72.8,2718
ABB.NS,opm_level,2012-02-15,2026-04-17,3699,0.9,32
ABB.NS,opm_change_yoy,2022-05-31,2026-04-17,1013,72.8,2718
ABB.NS,eps_growth_yoy,2022-05-31,2026-04-17,1013,72.8,2718
ABB.NS,rev_vs_trend,2019-08-15,2026-04-17,1743,53.3,1988
ABB.NS,profit_vs_trend,2019-08-15,2026-04-17,1743,53.3,1988
ACC.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ACC.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ACC.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
ACC.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
ACC.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ACC.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ACC.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ADANIPORTS.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ADANIPORTS.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ADANIPORTS.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
ADANIPORTS.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
ADANIPORTS.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ADANIPORTS.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ADANIPORTS.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ALKEM.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ALKEM.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ALKEM.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
ALKEM.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
ALKEM.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ALKEM.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ALKEM.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ALKYLAMINE.NS,rev_growth_yoy,2019-08-15,2026-04-17,1743,53.3,1988
ALKYLAMINE.NS,profit_growth_yoy,2019-08-15,2026-04-17,1743,53.3,1988
ALKYLAMINE.NS,opm_level,2018-08-15,2026-04-17,2004,46.3,1727
ALKYLAMINE.NS,opm_change_yoy,2019-08-15,2026-04-17,1743,53.3,1988
ALKYLAMINE.NS,eps_growth_yoy,2019-08-15,2026-04-17,1743,53.3,1988
ALKYLAMINE.NS,rev_vs_trend,2019-02-15,2026-04-17,1872,49.8,1859
ALKYLAMINE.NS,profit_vs_trend,2019-02-15,2026-04-17,1872,49.8,1859
AMBUJACEM.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AMBUJACEM.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AMBUJACEM.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
AMBUJACEM.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
AMBUJACEM.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AMBUJACEM.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
AMBUJACEM.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
APOLLOHOSP.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
APOLLOHOSP.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
APOLLOHOSP.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
APOLLOHOSP.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
APOLLOHOSP.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
APOLLOHOSP.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
APOLLOHOSP.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ASHOKLEY.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ASHOKLEY.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ASHOKLEY.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
ASHOKLEY.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
ASHOKLEY.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ASHOKLEY.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ASHOKLEY.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ASIANPAINT.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ASIANPAINT.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ASIANPAINT.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
ASIANPAINT.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
ASIANPAINT.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
ASIANPAINT.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
ASIANPAINT.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
AUROPHARMA.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AUROPHARMA.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AUROPHARMA.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
AUROPHARMA.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
AUROPHARMA.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AUROPHARMA.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
AUROPHARMA.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
AXISBANK.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AXISBANK.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AXISBANK.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
AXISBANK.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
AXISBANK.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
AXISBANK.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
AXISBANK.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BAJAJ-AUTO.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJAJ-AUTO.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJAJ-AUTO.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
BAJAJ-AUTO.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJAJ-AUTO.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJAJ-AUTO.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BAJAJ-AUTO.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BAJAJFINSV.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJAJFINSV.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJAJFINSV.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
BAJAJFINSV.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJAJFINSV.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJAJFINSV.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BAJAJFINSV.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BAJFINANCE.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJFINANCE.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJFINANCE.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
BAJFINANCE.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJFINANCE.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BAJFINANCE.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BAJFINANCE.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BANDHANBNK.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BANDHANBNK.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BANDHANBNK.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
BANDHANBNK.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
BANDHANBNK.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BANDHANBNK.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BANDHANBNK.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BHARTIARTL.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BHARTIARTL.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BHARTIARTL.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
BHARTIARTL.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
BHARTIARTL.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BHARTIARTL.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BHARTIARTL.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BHEL.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BHEL.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BHEL.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
BHEL.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
BHEL.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BHEL.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BHEL.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BIOCON.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BIOCON.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BIOCON.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
BIOCON.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
BIOCON.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BIOCON.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BIOCON.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BPCL.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BPCL.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BPCL.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
BPCL.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
BPCL.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BPCL.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BPCL.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BRIGADE.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BRIGADE.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BRIGADE.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
BRIGADE.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
BRIGADE.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BRIGADE.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BRIGADE.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BRITANNIA.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BRITANNIA.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BRITANNIA.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
BRITANNIA.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
BRITANNIA.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
BRITANNIA.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
BRITANNIA.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
CHOLAFIN.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
CHOLAFIN.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
CHOLAFIN.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
CHOLAFIN.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
CHOLAFIN.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
CHOLAFIN.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
CHOLAFIN.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
CIPLA.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
CIPLA.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
CIPLA.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
CIPLA.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
CIPLA.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
CIPLA.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
CIPLA.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
COALINDIA.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
COALINDIA.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
COALINDIA.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
COALINDIA.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
COALINDIA.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
COALINDIA.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
COALINDIA.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
COFORGE.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
COFORGE.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
COFORGE.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
COFORGE.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
COFORGE.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
COFORGE.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
COFORGE.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
COLPAL.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
COLPAL.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
COLPAL.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
COLPAL.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
COLPAL.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
COLPAL.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
COLPAL.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
CUMMINSIND.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
CUMMINSIND.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
CUMMINSIND.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
CUMMINSIND.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
CUMMINSIND.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
CUMMINSIND.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
CUMMINSIND.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
DABUR.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DABUR.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DABUR.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
DABUR.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
DABUR.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DABUR.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
DABUR.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
DEEPAKNTR.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DEEPAKNTR.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DEEPAKNTR.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
DEEPAKNTR.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
DEEPAKNTR.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DEEPAKNTR.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
DEEPAKNTR.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
DIVISLAB.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DIVISLAB.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DIVISLAB.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
DIVISLAB.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
DIVISLAB.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DIVISLAB.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
DIVISLAB.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
DLF.NS,rev_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DLF.NS,profit_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DLF.NS,opm_level,2023-02-15,2026-04-17,827,77.8,2904
DLF.NS,opm_change_yoy,2024-02-15,2026-04-17,566,84.8,3165
DLF.NS,eps_growth_yoy,2024-02-15,2026-04-17,566,84.8,3165
DLF.NS,rev_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
DLF.NS,profit_vs_trend,2023-08-15,2026-04-17,698,81.3,3033
